fine_label utterance	
REGUL:regul	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde Daniel Jenkins expressa preocupações sobre a revisão do glifosato da ATSDR e as informações obtidas do Sr. Housenger no Escritório de Programas de Pesticidas da EPA sobre o adiamento da revisão da ATSDR: “O Diretor da ATSDR e o Chefe da Filial prometeram a Jack Housenger (Diretor do Escritório de Programas de Pesticidas dos EUA) colocar seu relatório "em espera" até que a EPA libere sua avaliação de risco preliminar (PRA) para glifosato… Ela descreve a ATSDR como sendo MUITO conservadora e semelhante à IARC nesse aspecto, bem como o fato de que eles são baseados em riscos me deixa muito nervoso, mas perguntei a Jack se ele estava ou não preocupado com o fato de a ATSDR lançar algo diferente e ele disse que não estava e acho que ele estava sendo genuíno. em *1, 2.
REGUL:regul	Este documento contém correspondência por e-mail entre Jack Housenger, Diretor do Escritório de Programas de Pesticidas (EPA), Daniel Jenkins (Monsanto), e Dr. William Heydens (Monsanto). Housenger relata a Jenkins que conversou com indivíduos da Agência de Registro de Substâncias Tóxicas e Doenças (ATSDR), um dos quais, o chefe da filial, Henry Abadin, “acabou dizendo que suspenderiam o glifosato durante a avaliação de risco do OPP”. em *2. Heydens reconhece a respeito da decisão da ATSDR de não revisar o glifosato: “espero que isso os impeça de fazer algo muito estúpido”. em *1.
REGUL:regul	Esta é uma discussão por e-mail entre Melissa Duncan, Dan Jenkins, Ty Vaughn e outros do Comitê Diretor do Glifosato, na qual os esforços para evitar que a ASTDR conduza uma análise de carcinogenicidade do glifosato/Roundup, sugerindo que eles escrevam para "HHS e EPA reclamando que isso é "duplicativo" e um desperdício de despesas do contribuinte? Gostaríamos de tentar apresentar isso a um repórter dentro do anel viário e achamos que uma carta poderia ser valiosa para iniciar esse diálogo". Resume as discussões da Monsanto com funcionários da EPA e HHS para realizar a prevenção da análise ATSDR.
REGUL:regul	Troca de e-mails entre Dan Jenkins, Steven Levine, Donna Farmer, William Heydens e outros funcionários da Monsanto discutindo uma reunião com a Agência dos EUA para Registro de Substâncias Tóxicas e Doenças (ATSDR). No e-mail, Dan Jenkins diz: “Aliás, a EPA acha que nossa revisão é particularmente importante para a ATSDR estar ciente de…” e então copia/cola uma correspondência com Jess Rowland (EPA), na qual Rowland diz “ATSDR deveria ter esta” - um link para a revisão de Greim 2015
REGUL:regul	Alteração do rótulo - Reformatação, declarações adicionais de marketing, nova mistura - instruções para recargas de concentrado em um recipiente pronto para uso de EPA Reg. Nº—71995-51—
REGUL:regul	MONGLY02451585 é um e-mail de Steven Gould de 24/07/2015 sobre a questão do “sem glifosato” crescendo como uma bola de neve em NorCal, Marin County Water District, proibindo o roundup após a decisão da IARC MONGLY02451588 é Pesticide Research Institute int PowerPoint: Os estudos por trás da lista de câncer da IARC para o glifosato, citando estudos nos quais a IARC se baseou, indica: “Não sabemos a potência do câncer do glifosato, mas estudos em animais e humanos indicam que os tumores ocorrem em indivíduos expostos às doses mais altas, sugerindo uma potência relativamente baixa. Implicações: As pessoas expostas a níveis elevados de glifosato têm mais motivos para se preocupar do que aquelas expostas a níveis baixos ou apenas ocasionalmente. • Advertência: As crianças normalmente são mais suscetíveis a agentes cancerígenos.
REGUL:regul	Apresentação Interna: “Revisão do Parecer da IARC sobre Glifosato (Grupo de Trabalho sobre Carcinogenicidade Animal) 18 de agosto de 2015.
REGUL:regul	Esses documentos contêm um e-mail de Dan Jenkins no qual ele expressa conhecimento prévio da aposentadoria de Jess Rowland da EPA em 5 a 6 meses/Jenkins: “Jess se aposentará da EPA em [cerca de] 5 a 6 meses e poderá ser útil à medida que avançamos com a defesa contínua do glifosato.”
REGUL:regul	Agenda da reunião da JGTF.
REGUL:regul	Notas de Daniel Jenkins sobre várias questões regulatórias.
REGUL:regul	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto onde se afirma: "Conforme discutido na chamada semanal sobre glifosato, os dois primeiros processos judiciais de danos pessoais pós-IARC sobre glifosato nos EUA foram abertos no final de setembro. Um caso foi aberto em Nova York e outro na Califórnia. Já havíamos previsto tal litígio há algum tempo." em *2.
REGUL:regul	Este documento é uma troca de e-mails entre vários funcionários da Organização da Indústria de Biotecnologia (BIO) e a Monsanto discutindo pontos de discussão para o comitê Ag do Senado. O artigo de Tamar Haspel sobre o Roundup deve ser incluído como um folheto… “Ela faz um ótimo trabalho ao contextualizar a questão da IARC.”
REGUL:regul	Este documento contém correspondência por e-mail entre Daniel Jenkins (Monsanto) e Jack Housenger (EPA OPP) sobre “atsdr”. Housenger informa ao Sr. Jenkins: "Nos encontramos com o CDC há cerca de um mês. Conversamos sobre isso. Eles estão esperando pelo nosso AR de glifosato. E concordaram em compartilhar o que fazem". em *2. Jenkins encaminha a comunicação ao Sr. David Heering (Monsanto), que responde: "Obrigado pela atualização. Informe-nos se houver algo que possamos fazer para ajudar." em *1.
REGUL:regul	Este documento contém trocas de e-mails entre várias pessoas da ORD-EPA designadas para trabalhar na avaliação de ORD para Admin McCarthy em relação às diferenças na classificação de glifosato da EPA-OPP e na classificação de glifosato da IARC. Os e-mails fornecem uma explicação clara de onde os cientistas do ORD estavam indo em relação ao glifosato e mostram as idas e vindas políticas entre os funcionários da agência.
REGUL:regul	Nestes documentos, os memorandos internos da Monsanto descrevem os objectivos para o glifosato: "Persuadir a EPA a seguir a Europa e o Canadá na defesa da ciência por detrás de uma determinação de que o glifosato não é cancerígeno e iniciar o comentário público preliminar da avaliação de risco do glifosato sem um SAP. No mínimo, persuadir a EPA a não anunciar ou de outra forma tomar decisões finais relativamente a um SAP até depois do JMPR em Maio de 2016."
REGUL:regul	Atualização de Assuntos Governamentais Internos
REGUL:regul	Este documento contém correspondência por e-mail entre o funcionário de assuntos regulatórios da Monsanto, Sr. Daniel Jenkins, e membros da CropLife America, onde o Sr. Jenkins informa à Sra. ser tão ambíguo, especialmente quando a EFSA é tão definitiva e esperamos que o JMPR também o seja em breve.” em *2.
REGUL:regul	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde Jeremy Stump revela detalhes de uma reunião que ele e o Sr. Jenkins tiveram com funcionários da EPA “Jim Jones e Jack Housenger no início desta tarde”. em *1. Com relação ao glifosato, “Eles não dariam uma resposta clara sobre quando poderiam anunciar o SAB/P… Argumentamos que eles deveriam esperar para fazer quaisquer anúncios, dada a próxima JMPR e possivelmente outras determinações governamentais”. em *2. Heering responde: “Eles comentaram a sugestão de esperar o anúncio do SAP/B até depois do JMPR e dos anúncios de outros países?” em *1.
REGUL:regul	Memorando sobre a influência da EPA na defesa do glifosato
REGUL:regul	Discussão sobre a influência da EPA com reunião
REGUL:regul	As sugestões de Heyden influenciam a reunião da EPA
REGUL:regul	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde o Dr. Goldstein considera a perspectiva de um “simpósio sobre glifosato”, que é “aceitável, mas o apoio direto da Monsanto seria provavelmente uma má ideia”. em *1. A proposta completa de Allister Vale começa na segunda página e é explicitamente afirmado que "[o] financiamento através do Consórcio de Glifosato seria uma forma de levar adiante esse tipo de reunião. Dado o acordo que você mencionou, estou confiante de que seria possível reunir uma equipe de toxicologistas clínicos/médicos para serem os principais responsáveis ​​pela organização. No entanto, para fazer este trabalho, nem eu nem eles poderíamos receber financiamento direto da Monsanto ou do Consórcio de Glifosato". em *2.
REGUL:regul	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto sobre: ​​agenda da reunião da MEDTOX.
REGUL:regul	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde David Carpintero discute a proibição francesa do surfactante de seboamina Roundup: "Esperamos a carta de intenções do regulador francês ANSES muito em breve, e ela pode apontar para um 'risco iminente à saúde' em relação ao uso de seboamina. Não concordamos com a retirada, mas vamos acatá-la. Precisamos simplesmente que a argumentação para a proibição/retirada não seja baseada na 'saúde humana', mas em considerações como o princípio da precaução. As consequências de esta proibição, se se referir a riscos para a saúde humana, tem o potencial de ir além da França e teria potencialmente impacto global e comercial. É, portanto, essencial que qualquer intenção de proibir não se refira a riscos iminentes para a saúde humana. em *2.
REGUL:regul	Estes documentos contêm correspondência entre Khue Nguyen (Gerente de Revisão Química), funcionário da EPA, e Dan Jenkins, executivo da Monsanto. Nguyen descreve questões para uma próxima reunião como parte da revisão do registro do glifosato.
REGUL:regul	Este documento contém uma correspondência por e-mail entre vários funcionários da Monsanto, na qual James M. Nyangulu escreve ao Dr. William Heydens sobre o encontro com Jesudoss Rowland, ex-funcionário do Escritório de Programas de Pesticidas (OPP) da EPA: "Entrei em contato com Jess Rowland esta manhã. Ele está disposto a conversar amanhã, no entanto, ele tem reuniões consecutivas a partir das 9h301:11h30. Ele me deu seu número de telefone celular para que possamos enviar uma mensagem de texto para ele uma vez. sabemos a que horas gostaríamos de encontrá-lo. Ele queria verificar com o gerente de produto (PM) o MON102100 (o que não é bom... o PM provavelmente negará a reunião). em *1.
REGUL:regul	Discussão por e-mail entre vários funcionários da Monsanto sobre a declaração de Anne Overstreet (EPA) à imprensa sobre o glifosato.
REGUL:regul	Daniel Goldstein reconhece que os regulamentos da OSHA exigem que a Monsanto liste a decisão da IARC sobre MSDS
REGUL:regul	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde John Lynch afirma: “Até o momento, tenho oito associações industriais, além da CropLife Canada, que manifestaram interesse em participar de discussões adicionais sobre como colaborar como uma massa crítica mais substancial, representando uma parcela significativa do PIB do Canadá e dos investimentos em inovação, para capturar a atenção do governo federal e encorajar uma abordagem para motivar a IARC a fazer ajustes em suas atuais práticas inadequadas”. em *2.
REGUL:regul	Discussão interna entre funcionários da Monsanto onde se afirma que a EPA não revisou todos os estudos de carcinogenicidade em ratos.
REGUL:regul	Este documento contém um e-mail entre Todd Rands e o pessoal da FTI Consulting. Todd Rands envia uma “reformulação do rascunho”
REGUL:regul	FTI Consulting envia esboço da audiência do Comitê de Agricultura da Câmara sobre glifosato
REGUL:regul	Nestes documentos, Khue Nguyen, funcionário da EPA, pede ao pessoal da Monsanto acesso aos dados da UE sobre o cancro relativos ao glifosato. Nguyen é colocado em contato com um representante da Monsanto Japão, que coordenará o fornecimento à EPA do Relatório de Avaliação da Comissão de Segurança Alimentar do Japão (FSC).
REGUL:regul	Este documento contém uma troca de e-mails entre um funcionário editado da Monsanto e Khue Nguyen (EPA). Nguyen pede estudos à Monsanto, aos quais um funcionário redigido da Monsanto fornece respostas evasivas, depois fica muito chateado quando Nguyen pede acesso a estudos sobre glifosato em inglês. Um funcionário da Monsanto envia um e-mail para Dan Jenkins dizendo: “Vou cobrar dos buggars [EPA] o meu tempo pessoal gasto nisso @$400/hora = c$1.000.” Num outro e-mail, o funcionário da Monsanto diz: “Obviamente não me importo de fazer este trabalho, mas prefiro não ser tratado como uma merda quando estou na verdade reduzindo a carga de trabalho da EPA e potencialmente ajudando-os a atirar em nós”.
REGUL:regul	Estes documentos contêm um conjunto de “pontos de discussão” em antecipação à reunião da Monsanto com a diretora da EPA, Gina McCarthy. Os pontos de discussão incluem: “Já há o suficiente para a EPA agir sem um PAE”; “Se ela rejeitar as revisões de outras agências, Hugh precisa questioná-la sobre por que eles consideraram a classificação falha da IARC e, novamente, por que você está convocando um SAP quando seus próprios cientistas internos confirmaram a segurança do glifosato”; “Por que isso está sendo politizado?” em *2.
REGUL:regul	Este documento é um e-mail entre vários funcionários da Monsanto sobre o “resumo da reunião de ontem entre Hugh e o administrador da EPA, McCarthy”.
REGUL:regul	Esses documentos contêm relatórios sobre diversos temas da Hakluyt & Company. A Monsanto contratou a Hakluyt & Company para “avaliar a temperatura das atuais atitudes regulatórias em relação ao glifosato”. Entre outras coisas, o relatório Hakluyt observou que um funcionário da Casa Branca disse que a Monsanto poderia contar com a administração Trump como aliada na regulamentação dos pesticidas.
REGUL:regul	Este documento contém uma carta de Janet E. Collins da CropLife America para Steven Knott da Agência de Proteção Ambiental, re: FIFRA SAP Glyphosate. A CropLife America, em nome dos fabricantes de produtos químicos para proteção de cultivos, como a Monsanto, solicita que o Documento Temático sobre Glifosato, Seção 7: Plano de Pesquisa Colaborativa para Formulações de Glifosato e Glifosato seja eliminado de qualquer consideração de discussão pelo FIFRA SAP [Painel Consultivo Científico da Lei Federal de Inseticidas, Fungicidas e Rodenticidas].
REGUL:regul	Este documento é um relatório de envolvimento das partes interessadas da Monsanto. O documento mostra metas para o envolvimento dos acionistas, incluindo a Academia Americana de Pediatria, que “já está engajada”, de acordo com o relatório. A Monsanto, que se diz fornecerá apoio de patrocínio de "US$ 120 mil x 5 anos", quer "construir relacionamentos com a AAP e a IPA [International Pediatric Assn.] e usá-la para alavancar a opinião da AAP globalmente. Em conjunto com isso, promoveremos conhecimentos pediátricos e médicos locais nos EUA e nos principais países globais". A Monsanto também lista o American College of Medical Toxicology e a American Medical Association como metas para “Construir uma rede de toxicologistas médicos para apoiar o glifosato e outras questões de segurança de herbicidas”.
REGUL:regul	Este documento é um e-mail de Khue Nguyen (EPA) para Katie Miller, da Data Group Management, convidando a Força-Tarefa Conjunta sobre Glifosato (JGTF) e quaisquer outros registrantes técnicos interessados ​​para uma discussão sobre mitigação de riscos para o glifosato.
REGUL:regul	Este documento é uma troca de e-mails entre Katie Miller (Gerenciamento do Grupo de Dados), Khue Nguyen (EPA) e outros sobre uma reunião entre a Força-Tarefa Conjunta sobre Glifosato (JGTF) e a EPA que discutiu, entre outras coisas, a rotulagem de produtos de glifosato.
REGUL:regul	Este documento é uma carta da JGTF para Khue Nguyen (EPA) comentando as medidas de mitigação de rótulos propostas pela EPA para o glifosato.
REGUL:regul	O Grupo de Gerenciamento de Dados (DGM) encaminha e-mails de Khue Nguyen (EPA) para o pessoal da JGTF. O e-mail encaminhado contém as respostas de Nguyen aos comentários da JGTF sobre as medidas de mitigação de rótulos propostas pela EPA para o glifosato.
REGUL:regul	Revisão técnica da EPA: Toxicologia, além de comunicações com a Monsanto.
REGUL:regul	Comentário da EPA sobre compostos n-nitroso no glifosato
REGUL:regul	GLP e Conformidade com Protocolo MAP Suporte Analítico Estudos Toxicológicos de Glifosato
REGUL:regul	Este documento contém uma carta do Dr. Orville E. Paynter ao Dr. Robert Taylor sobre a avaliação de um estudo IBT em que o Dr.
REGUL:regul	Este documento contém uma carta do Dr. Orville E. Paynter ao Dr. Robert Taylor sobre a avaliação de um estudo IBT em que o Dr.
REGUL:regul	Resultados do estudo Maibach
REGUL:regul	Dois memorandos sobre o estudo do mouse Roundup.
REGUL:regul	Memorando sobre reunião de 21 de fevereiro de 1985.
REGUL:regul	Visão consensual da EPA sobre o glifosato.
REGUL:regul	Proposta para classificar o glifosato como cancerígeno humano nível C.
REGUL:regul	Slides de mouse enviados ao Dr. Marvin Kuschner; um patologista contratado pela Monsanto para revisar lâminas de tecido renal citadas pela EPA na revisão de consenso de 1985 para a classificação de Classe C. Enviado em 4-3-85, assinado por Kuschner em 4-14-85.
REGUL:regul	Memorando sobre o status do Glifosato em 1985 na EPA.
REGUL:regul	Memorando da reunião SAP de 1985
REGUL:regul	Memorando de F Serdy para Monsanto sobre estudo de oncogenicidade em camundongos.
REGUL:regul	Este documento contém dados apresentados pela Monsanto à EPA em 11 de fevereiro de 1986, SAP, em apoio à afirmação de que o glifosato não é cancerígeno.
REGUL:regul	Transcrição da discussão SAP
REGUL:regul	Padrão de Novo Registro de Glifosato.
REGUL:regul	Este documento é intitulado “segurança do trabalhador do Roundup” e contém informações regulatórias sobre o uso de EPI na aplicação do Roundup.
REGUL:regul	Resposta da Monsanto à solicitação da EPA para dados históricos de controle Re: Estudo de alimentação com glifosato em ratos (1988)
REGUL:regul	Esta série de documentos contém idas e vindas da EPA, da Monsanto, alguns resumos da SAP e de especialistas sobre se um novo estudo em camundongos foi necessário ou não devido aos achados de tumor renal no estudo repetido feito após o escândalo da IBT. Estas são discussões após a decisão de incluir o tumor mágico e a Monsanto afirmava que o intervalo histórico nos controlos era de 0-7,1% e o K&H 6,6% na dose elevada estava dentro desse intervalo, além dos 30.000 mg estarem demasiado elevados acima do MTD. A Monsanto afirmou falsamente à EPA que o intervalo histórico era de 0-7,1% quando o máximo era na verdade de 4,7%. A EPA os criticou por isso, bem como por afirmarem alguns estudos inaplicáveis. O K&H 6,6% foi superior à faixa histórica de 4,7%. Não obstante, a EPA decidiu não exigir o estudo adicional em ratos, um estudo contínuo em ratos seria suficiente.
REGUL:regul	Este documento contém uma série de auditorias dos Laboratórios Craven.
REGUL:regul	Este documento contém uma carta de F.M Triebe sobre uma inspeção nos Laboratórios Craven. O inspetor identifica diversas questões sujeitas a inspeção.
REGUL:regul	Correspondência da EPA sobre estudo de toxicidade crônica e carcinogenicidade do glifosato
REGUL:regul	Monsanto Memo re revisão da EPA sobre o estudo crônico do glifosato em ratos: “Como sabíamos, o Departamento de Toxicologia recomendou que o potencial carcinogênico do glifosato fosse abordado pelo Comitê de Revisão por Pares, com base nas altas incidências de tumores de células das ilhotas pancreáticas em cada um dos grupos masculinos tratados.”
REGUL:regul	Revisão por pares do glifosato
REGUL:regul	Este documento contém correspondência entre a EPA e a Monsanto em que a agência adverte a Monsanto por uma publicidade que a agência considerou conter mensagens enganosas sobre o Roundup.
REGUL:regul	Informações do Anexo 7 do relatório da Comissão Europeia.
REGUL:regul	Documentos internos da Monsanto discutindo a divulgação científica.
REGUL:regul	Este documento contém correspondência por e-mail entre os funcionários da Monsanto Donna Farmer, Marian Bleeke, John Acquavella, Thomas Hoogheem e outros sobre o relatório da 4ª reunião de divulgação científica - Maastricht, 14 de janeiro de 2000, onde Bleeke escreveu: “Sobre surfactantes – estamos atualmente explorando que tipos de estudos de destino ambiental realizar com surfactantes….”
REGUL:regul	Este documento contém correspondência por e-mail entre os funcionários da Monsanto, Donna Farmer, Daniel Goldstein, Andy Hedgecock, John Acquavella e outros, sobre a assinatura do projeto de lei de pesticidas escolares AB 2260 pelo Governador, onde Farmer escreveu: “Se você procurar glifosato no site do DPR abaixo que você forneceu... a última vez que foi atualizado foi em 1992 e - em relação à oncogenicidade, diz que não há lacuna de dados - possível efeito adverso!!!!! /avaliações precisas/ informações em seu novo site... até o site do PAN diz sem onco, sem nada!! Não é um mau ator!!”
REGUL:regul	Donna Farmer admite que a Monsanto está trabalhando nos bastidores para alterar as informações de um site do governo sobre o glifosato. “Como sobre o site CAL EPA que afirma que o glifosato causa tumores – sim, um site do governo – estamos trabalhando nos bastidores para mudar isso!”
REGUL:regul	Esta série de documentos contém trocas de e-mails entre vários funcionários da Monsanto sobre o “problema de mutagenicidade na Finlândia”, onde o Dr. Farmer afirma: “Mark não estava gerenciando isso bem e isso quase nos levou a Parry chamando o glifosato de genotóxico..” - NOTA: MONGLY00891769 foi lançado anteriormente com menos redações.
REGUL:regul	Este documento contém um e-mail do cientista pesquisador da Monsanto, Stephen G. Rogers, para colegas sobre a nomeação do Dr. Mark Martens para o Programa de Fellow da Monsanto. O e-mail lista entre as contribuições mais importantes do Dr. Martens: “Desenvolveu os dados para obter o principal apoio científico da UE de que a genotoxicidade relatada do herbicida Roundup foi devida a consequências secundárias não relacionadas ao glifosato, evitando assim efeitos adversos nos negócios do Roundup”.
REGUL:regul	Este documento contém correspondência por e-mail entre os funcionários da Monsanto Donna Farmer, Abby Li, Daniel Goldstein, John Acquavella, William Heydens e Janice Armstrong sobre Conflitos de Interesse na IARC (OMS)
REGUL:regul	Este documento contém uma correspondência por e-mail que confirma que Richard Garnett foi designado para a tarefa de “coordenador e filtro para questões de glifosato na Europa...” Entre as responsabilidades listadas de Garnett – montar uma equipe para “matar” questões relacionadas ao glifosato que surgiram na literatura científica. Este trabalho foi criado em resposta ao estudo Sea Ourchin, que mostrou que os ingredientes do Roundup agiram sinergicamente para afetar a regulação do ciclo celular. Marc, et al. O Pesticide Roundup provoca disfunção da divisão celular ao nível da ativação de CDK1/ciclina B, Chem Res Toxicol. Março de 2002;15(3):326-31.
REGUL:regul	Donna Farmer admite que Christophe Gustine e Richard Garnett têm trabalhado nos bastidores com o governo do Reino Unido em questões de glifosato (estudo FFES).
REGUL:regul	Este documento é o arquivo de custódia do Dr. Mark Martens, Diretor de Toxicologia da Monsanto, Europa/África, de 1994 a aproximadamente 2004. O documento descreve as funções de trabalho de Martens como “coleta (ou seja, pesquisa de literatura, estudos da Monsanto e comissionamento de estudos de toxicologia em laboratórios contratados), seleção e interpretação de dados de efeitos à saúde dentro do contexto regulatório europeu... posicionamento de questões de classificação de câncer de herbicidas... e defesa de registro de pesticidas da Monsanto em países membros da UE afirma...”
REGUL:regul	Este documento contém correspondência por e-mail em que Richard Garnett é descrito como sendo encarregado de proteger “formulações de amina de sebo” na Europa e de combater alegações de “efeitos sinérgicos da amina de sebo com glifosato”. Garnett também foi fundamental para gerenciar problemas com a toxicidade dos surfactantes que surgiram regularmente na Europa, mas não nos Estados Unidos. A Monsanto utiliza amina de sebo como surfactante tanto na Europa como nos EUA, mas a Europa tem estado mais vigilante na regulamentação deste produto químico tóxico que será proibido ainda este ano.
REGUL:regul	Discussão interna sobre como aproveitar os dados epi com a EPA
REGUL:regul	MONGLY00582206 contém uma apresentação em PowerPoint de David Saltmiras intitulada "Visão geral do produto glifosato, toxicologia, submissões regulatórias e suporte ao produto em que o Dr. Saltmiras identifica a liberdade da Monsanto para operar as metas. O anexo (MONGLY00582233) é uma planilha Excel nativa que identifica métricas de exposição.
REGUL:regul	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde Richard Garnett afirma o seguinte em relação à obtenção de uma avaliação regulatória favorável usando dados in vitro: "Não é possível vencer a batalha apenas na ciência (40% ciência: 60% política) - precisamos de uma frente experimental, apoiada por uma revisão crítica da literatura, e uma campanha de comunicação para promover a mensagem. Objetivo: 'a autoridade reguladora não deve ter dúvidas'". em *1.
REGUL:regul	Revisão de ingredientes inertes da EPA
REGUL:regul	Este documento é uma correspondência por e-mail entre a Dra. Donna Farmer e Steven Levine discutindo o Programa de Disrupção Endócrina da EPA. Levine observa que "Eles fizeram de Gary Timm do OSCP [Escritório de Coordenação e Política Científica] o chefe do programa da EPA, NÃO de Jess Roland do OPP. Este não é um bom desenvolvimento e reduz drasticamente a nossa chance de sucesso". em *1.
REGUL:regul	Os resultados da amostragem AGQA e dos testes de glifosato indicam que “os resultados não são conformes para os níveis da impureza toxicologicamente significativa NNG como um nível relativo”.
REGUL:regul	David Saltmiras discutindo sua reunião com Roland Solecki do BfR
REGUL:regul	Correspondência interna em que Steven Levine diz: "Um grupo de autores do CLA e ACC, do qual faço parte, redigiu principalmente um documento WoE e está trabalhando nos bastidores para tentar fazer com que a EPA se coloque à mesa para trabalhar com as partes interessadas no desenvolvimento de uma abordagem de consenso WoE. Temos trabalhado nisso há vários anos sem qualquer sorte, mas as coisas podem mudar com um novo consultor científico trazido para a Agência com quem temos um histórico de trabalho. "
REGUL:regul	Correspondência por e-mail entre Bill Heydens, Donna Farmer e outros sobre: ​​marca Roundup. Inclui anexo Avaliação inicial de carcinógenos sugestivos/categoria C da EPA de acordo com os critérios propostos para o câncer
REGUL:regul	Reunião do Comitê de Registro da CropLife America (CLA)
REGUL:regul	MONGLY04156659 é uma correspondência interna onde se afirma que a Monsanto teve sucesso na alteração dos dados da EPA sobre os níveis de resíduos através de grupos industriais. MONGLY04156664 é um memorando da EPA, Assunto: Implicações regulatórias relacionadas à avaliação recente do HED sobre adjuvantes
REGUL:regul	Este documento contém correspondência por mensagem de texto entre o Sr. Daniel Jenkins, vários funcionários da Monsanto e vários funcionários da EPA sobre aspectos regulatórios do glifosato. Em referência ao Departamento de Agricultura dos Estados Unidos, o Sr. Jenkins comenta: “talvez queiramos dizer-lhes que vamos precisar do seu apoio para o glifosato...Estamos prestes a enfrentar uma jornada difícil[.]” em *2. Jenkins também comenta: “Jess está fazendo um ótimo trabalho na EPA[.]” em *1. Jennifer Listello pergunta: “Há alguém que possamos contatar na EPA?” em *3. Com relação à IARC, o Sr. Jenkins comenta: “Consegui que John concordasse em conversar sobre como poderíamos trabalhar juntos na mudança da comunicação da IARC[.]” em *4-5. Jenkins pergunta à Sra. Mary Manibusan (ex-EPA e copresidente com Jess Rowland na publicação CARC): “você conhece o pessoal da ATSDR em HHS?” A Sra. Manibusan responde: "Sim. Onde especificamente... nos perfis Tox?" Depois que Jenkins confirma, a Sra. Manibusan responde: "Conheço muitas pessoas. Você pode contar comigo." Jenkins informa a ela que: "estamos tentando fazer tudo o que podemos para evitar que ocorra uma IARC doméstica com este grupo. Talvez precise de sua ajuda... Vou compartilhar algumas informações, você me diz o que acha que poderemos fazer, quem você pode conhecer, etc., ok?" com o que a Sra. Manibusan concorda. em *5. Ty Vaughn: “Acho que precisamos conversar sobre uma estratégia da EPA em nível político e depois tentar construir um plano de consenso com Michael em várias frentes: glifosato... não estamos em boa forma e precisamos fazer um plano[.]” em *6. Depois de enviar mensagens de texto para o Sr.
REGUL:regul	Potencial problema de aviso da Prop 65 devido ao nível de óxido de etileno na formulação do Roundup.
REGUL:regul	Caderno Regulatório Daniel Jenkins
REGUL:regul	MONGLY03829282 contém uma discussão por e-mail sobre preocupações de que o nível de 1,4-dioxano pode desencadear um requisito de aviso na CA devido à Proposição 65.
REGUL:regul	Discussão por e-mail com a EPA sobre questões de registro do Roundup.
REGUL:regul	“Em resposta ao nosso pedido para compartilhar o relatório completo do estudo de carcinogenicidade em ratos realizado com o material do TAC para que possamos incluir os dados do TAC na publicação sobre glifosato e risco de câncer, o TAC recusou com base na falta de consenso entre os membros do TAC, uma vez que a revisão do FSC ainda está em andamento e os dados originais do rato sugeriram algum potencial carcinogênico que foi negado no processo de revisão do FSC.”
REGUL:regul	Correspondência da EPA Re: Alteração do rótulo / Roundup Weed & Grass Killer Concentrate Plus EPA Reg. Nº: 71995-29
REGUL:regul	Neste documento, William Heydens discute a próxima visita dos funcionários da EPA à IARC. Rowland é convidado a participar da reunião da IARC como observador. Heydens: "As duas pessoas da EPPA que vão como observadores são Catherine Eiden e Jess Rowland. Catherine é assistente especial na Divisão de Reavaliação de Pesticidas, e todos nós conhecemos Jess."
REGUL:regul	Este documento detalha uma série de objetivos a serem perseguidos pela Monsanto antes e depois da decisão antecipada da IARC. Em “Pós-IARC”, é identificado o seguinte objetivo: “Orquestrar protestos com decisão da IARC em 10 de março de 2015”. em *5.
REGUL:regul	MONGLY02740203 é um e-mail de Daniel Goldstein sobre a resposta de terceiros à IARC. MONGLY02740206- MONGLY02740208 é um anexo do e-mail de Goldstein (Sugestões Gerais de Abordagem).
REGUL:regul	Este documento contém uma troca de e-mails entre o pessoal da Monsanto e o chefe do BfR (Alemanha), Roland Solecki.
REGUL:regul	Os documentos contêm correspondência entre o Dr. Tom Sorahan (consultor da Monsanto), Donna Farmer (Toxicologista da Monsanto) relativa ao Grupo de Trabalho Vol 112 da IARC. Sorahan, que foi observador da Monografia 112, disse a Farmer e outros que enviaram cópia para o e-mail: “…Acho que as perguntas que o subpainel epi me fez sobre meu recente artigo sobre mieloma múltiplo (Sorahan, 2015) foram fundamentais para não incluir o mieloma múltiplo na folha de acusação.”
REGUL:regul	Discussão da Monsanto sobre IARC e EPA
REGUL:regul	Email discutindo reunião telefônica entre BfR e Monsanto
REGUL:regul	O executivo da Monsanto, Daniel Jenkins, pede à EPA que “corrija erros” de registro sobre o glifosato
REGUL:regul	Este documento é um e-mail de Whitney Christian (Cardno ChemRisk) para David Saltmiras perguntando se Cardno pode ajudar a Monsanto com a questão do litígio.
REGUL:regul	Comunicações da Monsanto com oficial alemão referente à Monografia 112 da IARC.
